Linux 5.4.0-58-generic (Elliot) 	26/12/20 	_x86_64_	(2 CPU)

18:48:13        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:55:21        all      8,46      1,00      1,00      0,50      0,00     89,05
18:55:22        all     32,49      9,64      1,52      2,03      0,00     54,31
18:55:23        all      9,00      2,00      0,50      0,00      0,00     88,50
18:55:24        all      7,65      2,04      1,02      0,00      0,00     89,29
18:55:25        all      8,08      2,02      0,51      0,00      0,00     89,39
18:55:26        all      7,65      1,02      0,00      0,00      0,00     91,33
18:55:27        all      7,96      2,49      1,99      1,49      0,00     86,07
18:55:28        all     10,55      2,01      1,01      0,00      0,00     86,43
18:55:29        all      9,05      2,51      1,01      0,00      0,00     87,44
18:55:30        all     10,45      1,49      1,49      0,00      0,00     86,57
18:55:31        all      9,50      3,50      0,50      0,00      0,00     86,50
18:55:32        all      8,59      2,02      1,01      2,53      0,00     85,86
18:55:33        all      9,14      1,52      1,02      0,00      0,00     88,32
18:55:34        all     41,21     14,57      2,51      0,00      0,00     41,71
18:55:35        all     27,50     13,00      1,00      0,00      0,00     58,50
18:55:36        all      5,56      1,01      1,01      0,00      0,00     92,42
18:55:37        all      6,53      1,51      1,01      0,00      0,00     90,95
18:55:38        all      7,43      1,49      0,99      1,49      0,00     88,61
18:55:39        all      6,67      1,03      0,51      0,00      0,00     91,79
18:55:40        all      7,96      1,99      1,00      0,00      0,00     89,05
18:55:41        all      6,53      0,50      1,01      0,00      0,00     91,96
18:55:42        all      8,50      1,00      1,50      0,00      0,00     89,00
18:55:43        all      8,04      1,51      0,50      2,51      0,00     87,44
18:55:44        all      9,00      1,00      1,50      0,00      0,00     88,50
18:55:45        all      8,54      1,51      0,50      0,00      0,00     89,45
18:55:46        all      9,55      2,01      2,01      0,00      0,00     86,43
18:55:47        all      9,05      2,51      0,50      0,00      0,00     87,94
18:55:48        all      7,69      2,56      1,03      2,05      0,00     86,67
18:55:49        all      9,05      1,51      1,01      0,00      0,00     88,44
18:55:50        all      7,54      2,01      2,01      0,00      0,00     88,44
18:55:51        all      8,12      2,03      1,02      0,00      0,00     88,83
18:55:52        all      8,00      2,50      0,50      0,00      0,00     89,00
18:55:53        all      6,57      2,02      1,01      2,53      0,00     87,88
18:55:54        all      6,97      1,99      1,99      0,00      0,00     89,05
18:55:55        all      8,08      1,01      0,51      0,00      0,00     90,40
18:55:56        all      8,96      2,49      0,00      1,00      0,00     87,56
18:55:57        all      6,50      1,50      1,00      0,00      0,00     91,00
18:55:58        all      9,05      1,51      2,01      2,01      0,00     85,43
18:55:59        all     52,28     31,47      1,02      0,00      0,00     15,23
18:56:00        all      8,00      2,00      1,00      0,00      0,00     89,00
18:56:01        all      6,06      1,01      1,52      0,00      0,00     91,41
18:56:02        all      6,57      1,01      0,51      0,00      0,00     91,92
18:56:03        all      6,50      1,50      1,00      2,50      0,00     88,50
18:56:04        all      6,03      1,51      1,01      0,00      0,00     91,46
18:56:05        all      8,08      1,01      1,52      0,00      0,00     89,39
18:56:06        all      6,60      1,52      0,00      0,00      0,00     91,88
18:56:07        all      6,60      1,02      0,00      0,00      0,00     92,39
18:56:08        all      6,06      1,01      1,01      2,02      0,00     89,90
18:56:09        all      5,61      1,02      0,51      0,00      0,00     92,86
18:56:10        all      8,37      1,97      0,99      0,00      0,00     88,67
18:56:11        all     34,34     10,61      2,02      0,00      0,00     53,03
18:56:12        all      9,09      1,52      0,00      0,00      0,00     89,39
18:56:13        all      9,00      2,00      0,50      0,50      0,00     88,00
18:56:14        all      9,09      1,01      1,01      1,01      0,00     87,88
18:56:15        all      7,58      1,01      0,00      0,00      0,00     91,41
18:56:16        all      7,00      1,50      1,00      0,00      0,00     90,50
18:56:17        all     27,27     13,13      2,02      0,00      0,00     57,58
18:56:18        all      6,53      1,01      1,01      0,00      0,00     91,46
18:56:19        all      6,47      1,49      1,99      1,99      0,00     88,06
18:56:20        all      6,67      1,03      0,51      0,00      0,00     91,79
18:56:21        all      7,46      1,49      1,49      0,00      0,00     89,55
18:56:22        all      6,06      1,01      1,01      0,00      0,00     91,92
18:56:23        all     27,36     15,92      1,49      0,00      0,00     55,22
18:56:24        all      7,07      1,52      1,01      2,53      0,00     87,88
18:56:25        all      6,57      1,52      1,01      0,00      0,00     90,91
18:56:26        all      6,57      1,52      1,52      0,00      0,00     90,40
18:56:27        all      7,54      1,51      0,00      0,00      0,00     90,95
18:56:28        all      7,14      1,02      0,51      0,00      0,00     91,33
18:56:29        all     27,64     12,56      1,01      2,01      0,00     56,78
18:56:30        all     35,86     17,68      1,52      0,00      0,00     44,95
18:56:31        all      7,54      2,01      1,51      0,00      0,00     88,94
18:56:32        all      8,04      1,51      1,01      0,00      0,00     89,45
18:56:33        all      8,46      1,49      1,00      0,00      0,00     89,05
18:56:34        all      7,00      1,50      1,50      1,50      0,00     88,50
18:56:35        all      9,00      1,50      1,50      0,00      0,00     88,00
18:56:36        all      7,54      2,01      0,50      0,00      0,00     89,95
18:56:37        all      7,58      1,01      1,52      0,00      0,00     89,90
18:56:38        all      8,04      1,01      0,50      0,00      0,00     90,45
18:56:39        all      8,00      1,50      0,00      2,00      0,00     88,50
18:56:40        all      9,05      1,51      1,01      0,00      0,00     88,44
18:56:41        all     14,07      4,02      1,01      0,00      0,00     80,90
18:56:42        all     50,26     24,87      1,55      0,00      0,00     23,32
18:56:43        all      6,90      1,48      1,48      0,00      0,00     90,15
18:56:44        all      6,09      1,02      1,02      1,52      0,00     90,36
18:56:45        all      7,54      1,01      1,51      0,00      0,00     89,95
18:56:46        all      7,00      1,50      1,00      0,00      0,00     90,50
18:56:47        all      9,45      1,49      1,99      1,99      0,00     85,07
18:56:48        all      7,65      1,02      1,02      0,00      0,00     90,31
18:56:49        all      8,00      1,50      1,00      2,00      0,00     87,50
18:56:50        all      9,50      2,50      1,00      0,00      0,00     87,00
18:56:51        all      7,58      2,02      0,51      0,00      0,00     89,90
18:56:52        all      8,50      2,00      1,00      0,00      0,00     88,50
18:56:53        all      8,96      1,49      1,99      0,00      0,00     87,56
18:56:54        all      7,14      2,04      0,51      1,53      0,00     88,78
18:56:55        all      7,46      1,99      1,99      0,00      0,00     88,56
18:56:56        all     11,68      1,52      0,00      3,05      0,00     83,76
18:56:57        all     15,08      2,01      2,51      6,03      0,00     74,37
18:56:58        all      8,63      2,03      0,51      0,00      0,00     88,83
18:56:59        all      8,04      2,51      1,01      2,51      0,00     85,93
18:57:00        all      7,43      2,48      2,48      0,00      0,00     87,62
18:57:01        all      7,50      1,50      1,50      0,00      0,00     89,50
18:57:02        all      6,63      1,53      0,51      0,00      0,00     91,33
18:57:03        all      9,50      3,00      0,50      0,50      0,00     86,50
18:57:04        all      8,04      1,51      1,01      2,01      0,00     87,44
18:57:05        all     14,57      5,53      1,01      0,00      0,00     78,89
18:57:06        all     63,18     34,33      1,00      0,00      0,00      1,49
18:57:07        all     22,61     10,55      0,00      0,00      0,00     66,83
18:57:08        all      8,96      1,99      1,00      0,00      0,00     88,06
18:57:09        all      8,96      1,49      1,49      2,49      0,00     85,57
18:57:10        all      8,12      2,03      0,51      0,00      0,00     89,34
18:57:11        all      8,54      0,50      1,01      0,00      0,00     89,95
18:57:12        all      7,58      1,01      1,52      0,00      0,00     89,90
18:57:13        all      8,50      1,50      1,00      0,00      0,00     89,00
18:57:14        all      8,96      0,50      1,49      2,49      0,00     86,57
18:57:15        all      7,54      1,51      1,01      0,00      0,00     89,95
18:57:16        all      8,04      1,01      0,50      0,00      0,00     90,45
18:57:17        all      7,11      1,02      1,02      0,00      0,00     90,86
18:57:18        all     31,12     13,27      1,53      0,00      0,00     54,08
18:57:19        all      8,00      1,50      2,00      2,50      0,00     86,00
18:57:20        all      8,50      1,00      0,50      0,00      0,00     90,00
18:57:21        all      8,50      1,50      1,50      0,00      0,00     88,50
18:57:22        all      7,07      1,52      1,01      0,00      0,00     90,40
18:57:23        all      8,08      2,53      0,51      0,00      0,00     88,89
18:57:24        all     52,53     24,24      1,52      2,53      0,00     19,19
18:57:25        all     12,06      4,52      0,50      0,00      0,00     82,91
18:57:26        all      5,94      0,99      1,98      0,00      0,00     91,09
18:57:27        all      5,61      0,51      0,51      0,00      0,00     93,37
18:57:28        all      6,50      0,50      1,00      0,00      0,00     92,00
18:57:29        all      6,12      0,51      1,02      2,04      0,00     90,31
18:57:30        all     29,35      9,45      1,00      0,00      0,00     60,20
18:57:31        all     10,50      0,50      1,00      0,00      0,00     88,00
18:57:32        all      9,55      0,50      1,01      0,00      0,00     88,94
18:57:33        all      8,96      1,49      1,00      0,00      0,00     88,56
18:57:34        all      8,04      2,01      1,01      2,51      0,00     86,43
18:57:35        all     10,10      2,02      0,00      0,00      0,00     87,88
18:57:36        all      7,11      2,54      1,02      0,00      0,00     89,34
18:57:37        all      9,18      2,55      0,51      0,00      0,00     87,76
18:57:38        all      8,50      3,50      1,50      0,50      0,00     86,00
18:57:39        all     11,11      1,01      0,51      3,03      0,00     84,34
18:57:40        all      8,04      2,01      1,01      0,00      0,00     88,94
18:57:41        all      8,08      1,01      0,00      0,00      0,00     90,91
18:57:42        all     24,75     12,63      0,51      0,00      0,00     62,12
18:57:43        all     10,95      3,98      1,99      0,00      0,00     83,08
18:57:44        all      8,16      1,53      0,51      1,53      0,00     88,27
18:57:45        all      7,00      2,00      1,50      0,00      0,00     89,50
18:57:46        all      9,05      1,51      0,00      0,00      0,00     89,45
18:57:47        all      6,09      2,03      1,02      0,00      0,00     90,86
18:57:48        all     11,39      1,49      0,50      0,00      0,00     86,63
18:57:49        all      8,59      2,02      1,52      0,00      0,00     87,88
18:57:50        all      7,54      2,01      1,01      2,51      0,00     86,93
18:57:51        all      8,00      2,00      2,00      0,00      0,00     88,00
18:57:52        all      8,04      2,01      0,50      0,00      0,00     89,45
18:57:53        all      9,00      2,00      0,50      0,00      0,00     88,50
18:57:54        all     11,56      2,51      1,51      0,00      0,00     84,42
18:57:55        all     29,65     14,07      0,00      0,00      0,00     56,28
18:57:56        all     10,10      1,52      0,00      0,00      0,00     88,38
18:57:57        all      8,54      2,01      1,01      0,00      0,00     88,44
18:57:58        all      9,50      1,00      2,00      0,00      0,00     87,50
18:57:59        all      8,08      2,02      1,01      0,00      0,00     88,89
18:58:00        all      7,50      2,00      2,00      0,00      0,00     88,50
18:58:01        all      7,11      0,51      1,52      2,54      0,00     88,32
18:58:02        all      8,54      1,01      3,02      0,00      0,00     87,44
18:58:03        all      7,07      1,01      1,01      0,00      0,00     90,91
18:58:04        all      7,04      2,01      1,01      0,00      0,00     89,95
18:58:05        all      8,46      1,99      1,99      0,00      0,00     87,56
18:58:06        all      8,63      1,02      0,51      0,00      0,00     89,85
18:58:07        all      7,50      2,00      1,00      2,00      0,00     87,50
18:58:08        all      8,72      1,54      0,51      0,00      0,00     89,23
18:58:09        all      8,50      2,00      1,00      0,00      0,00     88,50
18:58:10        all      6,57      1,01      1,01      0,00      0,00     91,41
18:58:11        all      8,46      1,99      1,00      0,00      0,00     88,56
18:58:12        all     15,23      7,11      1,52      2,03      0,00     74,11
18:58:13        all     49,50     23,76      0,99      0,00      0,00     25,74
18:58:14        all      9,00      2,00      2,00      0,00      0,00     87,00
18:58:15        all      6,09      1,52      1,02      0,00      0,00     91,37
18:58:16        all      7,46      1,99      1,49      0,00      0,00     89,05
18:58:17        all      6,09      1,52      0,51      2,54      0,00     89,34
18:58:18        all     10,50      2,50      1,00      0,00      0,00     86,00
18:58:19        all     26,77     14,14      0,51      0,00      0,00     58,59
18:58:20        all      9,60      2,02      1,01      0,00      0,00     87,37
18:58:21        all      7,46      1,00      2,49      0,00      0,00     89,05
18:58:22        all      7,50      1,00      1,00      2,50      0,00     88,00
18:58:23        all      6,09      1,52      1,02      0,00      0,00     91,37
18:58:24        all      7,04      1,51      0,50      0,00      0,00     90,95
18:58:25        all      7,43      1,49      2,48      0,00      0,00     88,61
18:58:26        all      8,08      1,01      1,01      0,00      0,00     89,90
18:58:27        all      8,96      1,00      0,50      2,49      0,00     87,06
18:58:28        all      7,04      1,51      0,00      0,00      0,00     91,46
18:58:29        all      7,04      1,51      1,51      0,00      0,00     89,95
18:58:30        all      8,00      1,50      1,00      0,00      0,00     89,50
18:58:31        all      8,54      1,51      0,50      0,00      0,00     89,45
18:58:32        all      8,54      1,01      1,01      2,51      0,00     86,93
18:58:33        all      6,12      0,51      0,51      0,00      0,00     92,86
18:58:34        all      7,50      1,50      0,50      0,00      0,00     90,50
18:58:35        all      7,92      0,99      1,49      0,00      0,00     89,60
18:58:36        all      7,14      1,02      0,51      0,00      0,00     91,33
18:58:37        all      8,04      1,01      1,01      2,51      0,00     87,44
18:58:38        all      9,50      1,50      1,50      0,00      0,00     87,50
18:58:39        all      6,57      1,01      1,01      0,00      0,00     91,41
18:58:40        all      6,50      1,50      1,50      0,00      0,00     90,50
18:58:41        all      8,54      1,51      1,01      0,00      0,00     88,94
18:58:42        all      5,58      1,02      0,51      2,03      0,00     90,86
18:58:43        all     27,78     15,15      1,52      0,00      0,00     55,56
18:58:44        all      7,61      1,02      0,00      0,00      0,00     91,37
18:58:45        all      7,50      1,50      0,50      1,00      0,00     89,50
18:58:46        all      7,50      1,50      2,00      0,00      0,00     89,00
18:58:47        all      6,12      0,51      1,02      2,04      0,00     90,31
18:58:48        all      9,41      1,49      1,49      0,00      0,00     87,62
18:58:49        all      8,63      2,03      0,00      0,00      0,00     89,34
18:58:50        all      8,54      2,01      1,01      0,50      0,00     87,94
18:58:51        all      7,61      1,02      1,52      0,00      0,00     89,85
18:58:52        all      9,95      1,99      0,50      2,49      0,00     85,07
18:58:53        all      8,04      2,01      0,50      0,00      0,00     89,45
18:58:54        all      7,54      2,51      1,01      0,00      0,00     88,94
18:58:55        all     28,50     14,50      1,00      0,00      0,00     56,00
18:58:56        all     33,67     18,09      1,51      0,00      0,00     46,73
18:58:57        all      8,08      2,02      1,01      2,02      0,00     86,87
18:58:58        all      9,00      2,00      0,50      0,00      0,00     88,50
18:58:59        all      8,04      1,51      1,01      0,00      0,00     89,45
18:59:00        all      7,11      1,52      0,51      0,00      0,00     90,86
18:59:01        all      9,05      2,01      0,50      0,00      0,00     88,44
18:59:02        all      7,92      1,98      0,99      1,98      0,00     87,13
18:59:03        all      7,61      1,52      2,54      0,00      0,00     88,32
18:59:04        all      8,00      2,00      0,50      0,00      0,00     89,50
18:59:05        all      8,00      1,50      1,50      0,00      0,00     89,00
18:59:06        all      8,54      1,51      0,00      0,00      0,00     89,95
18:59:07        all      8,04      2,51      1,01      0,00      0,00     88,44
18:59:08        all      7,54      2,01      0,50      2,51      0,00     87,44
18:59:09        all      7,58      1,52      0,51      0,00      0,00     90,40
18:59:10        all      8,91      1,49      0,99      0,00      0,00     88,61
18:59:11        all      9,14      2,54      1,52      0,00      0,00     86,80
18:59:12        all     25,00     14,50      1,50      0,00      0,00     59,00
18:59:13        all      7,04      2,51      0,50      2,51      0,00     87,44
18:59:14        all      8,04      1,51      1,01      0,00      0,00     89,45
18:59:15        all      7,04      1,01      1,01      0,00      0,00     90,95
18:59:16        all      7,11      2,03      0,51      0,00      0,00     90,36
18:59:17        all      7,58      1,52      1,01      0,00      0,00     89,90
18:59:18        all      7,39      1,48      1,97      2,96      0,00     86,21
18:59:19        all      7,07      1,52      0,51      0,00      0,00     90,91
18:59:20        all      8,04      2,01      0,50      0,00      0,00     89,45
18:59:21        all      7,46      1,99      1,49      0,00      0,00     89,05
18:59:22        all      7,46      1,49      1,49      0,00      0,00     89,55
18:59:23        all     46,46     29,80      3,03      1,52      0,00     19,19
18:59:24        all      9,95      6,97      0,50      0,00      0,00     82,59
18:59:25        all      5,53      1,51      1,51      0,00      0,00     91,46
18:59:26        all      5,94      1,98      1,98      0,00      0,00     90,10
18:59:27        all     30,96      6,60      3,55      0,00      0,00     58,88
18:59:28        all     58,38     32,99      1,52      0,00      0,00      7,11
18:59:29        all     61,42     33,50      1,02      0,00      0,00      4,06
18:59:30        all     61,69     32,84      1,99      0,00      0,00      3,48
18:59:31        all     58,97     34,36      1,03      0,00      0,00      5,64
18:59:32        all     57,50     36,00      0,50      0,00      0,00      6,00
18:59:33        all     40,70     25,63      1,01      0,00      0,00     32,66
18:59:34        all      7,07      1,52      1,01      0,00      0,00     90,40
18:59:35        all      7,96      1,99      1,49      1,99      0,00     86,57
18:59:36        all      6,60      1,52      1,52      0,00      0,00     90,36
18:59:37        all      8,04      1,01      1,01      0,00      0,00     89,95
18:59:38        all      7,54      1,51      1,51      0,00      0,00     89,45
18:59:39        all      7,58      1,52      0,51      0,00      0,00     90,40
18:59:40        all      8,08      1,52      0,51      2,53      0,00     87,37
18:59:41        all      6,60      1,02      1,02      0,00      0,00     91,37
18:59:42        all      8,54      1,01      0,50      0,00      0,00     89,95
18:59:43        all      7,54      1,01      1,01      0,00      0,00     90,45
18:59:44        all     10,50      3,00      0,50      0,00      0,00     86,00
18:59:45        all      8,12      0,51      0,00      2,03      0,00     89,34
18:59:46        all      6,47      1,99      1,99      1,99      0,00     87,56
18:59:47        all      6,50      2,00      1,00      0,00      0,00     90,50
18:59:48        all      8,63      0,51      1,02      0,00      0,00     89,85
18:59:49        all     45,45     22,73      1,01      0,00      0,00     30,81
18:59:50        all     18,27      7,11      0,00      0,51      0,00     74,11
18:59:51        all      6,50      1,00      2,00      0,00      0,00     90,50
18:59:52        all      6,47      1,49      1,99      0,00      0,00     90,05
18:59:53        all      6,60      1,02      0,51      0,00      0,00     91,88
18:59:54        all      7,96      1,00      1,00      0,00      0,00     90,05
18:59:55        all      9,09      0,51      1,52      0,00      0,00     88,89
18:59:56        all      7,07      1,52      0,51      2,53      0,00     88,38
18:59:57        all      8,04      0,50      1,01      0,00      0,00     90,45
18:59:58        all      6,09      1,52      1,02      0,00      0,00     91,37
18:59:59        all      8,00      1,00      0,00      0,50      0,00     90,50
19:00:00        all      9,60      0,51      1,52      0,00      0,00     88,38
19:00:01        all      8,04      2,51      1,01      2,01      0,00     86,43
19:00:02        all     28,64     14,57      1,51      0,00      0,00     55,28
19:00:03        all      8,63      2,03      1,02      0,00      0,00     88,32
19:00:04        all      8,16      1,53      1,02      0,00      0,00     89,29
19:00:05        all      8,08      2,53      0,51      0,00      0,00     88,89
19:00:06        all     10,50      2,00      0,50      2,50      0,00     84,50
19:00:07        all     10,10      1,52      1,52      0,00      0,00     86,87
19:00:08        all     42,00     24,00      1,00      0,00      0,00     33,00
19:00:09        all     21,50      9,00      1,00      0,00      0,00     68,50
19:00:10        all      8,59      1,01      0,00      0,00      0,00     90,40
19:00:11        all      7,00      2,50      2,00      2,00      0,00     86,50
19:00:12        all      9,45      1,99      1,00      0,00      0,00     87,56
19:00:13        all      9,14      2,03      1,02      0,00      0,00     87,82
19:00:14        all      8,08      2,02      1,01      0,00      0,00     88,89
19:00:15        all      7,50      1,00      1,00      0,00      0,00     90,50
19:00:16        all      6,63      1,53      0,51      2,04      0,00     89,29
19:00:17        all      8,12      1,02      0,51      0,00      0,00     90,36
19:00:18        all      8,04      2,01      0,50      0,00      0,00     89,45
19:00:19        all      7,96      2,49      1,00      0,00      0,00     88,56
19:00:20        all     29,00     12,00      1,50      0,00      0,00     57,50
19:00:21        all     36,87     19,19      0,00      0,51      0,00     43,43
19:00:22        all      6,00      2,00      1,50      0,00      0,00     90,50
19:00:23        all      6,47      1,49      1,49      0,00      0,00     90,55
19:00:24        all      8,04      1,51      1,01      0,00      0,00     89,45
19:00:25        all      7,61      1,02      1,02      0,00      0,00     90,36
19:00:26        all      8,54      2,01      0,50      0,50      0,00     88,44
19:00:27        all      7,04      2,01      0,50      2,01      0,00     88,44
19:00:28        all      6,09      1,52      1,52      0,00      0,00     90,86
19:00:29        all      8,59      1,52      1,01      0,00      0,00     88,89
19:00:30        all      9,45      2,49      1,00      0,00      0,00     87,06
19:00:31        all      8,08      1,52      0,51      0,00      0,00     89,90
19:00:32        all      7,54      2,01      1,51      2,51      0,00     86,43
19:00:33        all      8,54      1,51      0,50      0,00      0,00     89,45
19:00:34        all      7,54      2,51      1,51      0,00      0,00     88,44
19:00:35        all      8,50      1,00      1,00      0,00      0,00     89,50
19:00:36        all      8,54      1,51      1,01      0,00      0,00     88,94
19:00:37        all      7,04      2,01      1,51      1,51      0,00     87,94
19:00:38        all     28,64     15,08      1,51      0,50      0,00     54,27
19:00:39        all      5,08      1,52      0,51      0,00      0,00     92,89
19:00:40        all      7,00      1,50      1,50      0,00      0,00     90,00
19:00:41        all     57,71     27,86      1,99      0,00      0,00     12,44
19:00:42        all     63,64     28,28      2,02      0,00      0,00      6,06
19:00:43        all     63,64     26,77      1,01      0,00      0,00      8,59
19:00:44        all     62,69     30,35      1,99      0,00      0,00      4,98
19:00:45        all     60,00     34,00      0,50      0,00      0,00      5,50
19:00:46        all     62,69     34,33      0,00      0,00      0,00      2,99
19:00:47        all     65,99     29,44      1,02      0,00      0,00      3,55
19:00:48        all     62,63     29,29      1,52      0,00      0,00      6,57
19:00:49        all     61,42     32,49      2,03      0,00      0,00      4,06
19:00:50        all     22,89     11,44      1,00      0,00      0,00     64,68
19:00:51        all      8,00      2,00      1,50      0,00      0,00     88,50
19:00:52        all      8,00      2,00      0,50      0,00      0,00     89,50
19:00:53        all      7,14      2,04      1,02      0,00      0,00     89,80
19:00:54        all      6,60      2,03      0,51      3,05      0,00     87,82
19:00:55        all      8,96      1,99      2,49      0,00      0,00     86,57
19:00:56        all      8,04      2,01      0,50      0,00      0,00     89,45
19:00:57        all      8,00      3,00      1,00      0,00      0,00     88,00
19:00:58        all      8,54      1,51      0,50      0,00      0,00     89,45
19:00:59        all      7,11      1,52      1,02      2,54      0,00     87,82
19:01:00        all      8,04      2,51      0,50      0,00      0,00     88,94
19:01:01        all      8,50      1,00      1,50      0,00      0,00     89,00
19:01:02        all     28,43     14,21      0,51      0,00      0,00     56,85
19:01:03        all      7,07      1,01      0,51      0,00      0,00     91,41
19:01:04        all      8,46      1,99      1,49      0,00      0,00     88,06
19:01:05        all      8,54      2,01      1,51      2,01      0,00     85,93
19:01:06        all      6,57      2,02      0,00      0,00      0,00     91,41
19:01:07        all      7,50      1,50      1,00      0,00      0,00     90,00
19:01:08        all     17,77      9,64      1,52      0,00      0,00     71,07
19:01:09        all     43,22     25,63      1,51      0,00      0,00     29,65
19:01:10        all      8,96      1,99      1,00      2,49      0,00     85,57
19:01:11        all      9,23      2,56      0,00      0,00      0,00     88,21
19:01:12        all      8,50      2,00      0,00      0,00      0,00     89,50
19:01:13        all      8,08      2,02      1,01      0,00      0,00     88,89
19:01:14        all     12,50      2,00      1,00      0,00      0,00     84,50
19:01:15        all      8,59      1,52      1,01      2,02      0,00     86,87
19:01:16        all      8,59      1,52      1,52      0,00      0,00     88,38
19:01:17        all      9,90      2,97      0,50      0,00      0,00     86,63
19:01:18        all      9,55      2,01      0,50      0,00      0,00     87,94
19:01:19        all      8,63      1,52      1,02      2,54      0,00     86,29
19:01:20        all      9,00      2,00      1,50      2,00      0,00     85,50
19:01:21        all      7,54      2,51      1,01      0,00      0,00     88,94
19:01:22        all      6,97      2,49      1,00      0,00      0,00     89,55
19:01:23        all      9,09      2,02      0,51      0,00      0,00     88,38
19:01:24        all      7,50      1,50      1,50      0,00      0,00     89,50
19:01:25        all      6,00      2,00      1,00      2,50      0,00     88,50
19:01:26        all      7,54      1,51      1,51      0,00      0,00     89,45
19:01:27        all     28,21     14,36      0,51      0,00      0,00     56,92
19:01:28        all      7,00      2,00      2,00      0,00      0,00     89,00
19:01:29        all      7,00      1,50      1,50      0,00      0,00     90,00
19:01:30        all      6,63      1,02      1,53      0,00      0,00     90,82
19:01:31        all      8,16      1,53      0,00      1,53      0,00     88,78
19:01:32        all      9,55      2,01      0,00      0,00      0,00     88,44
19:01:33        all     41,21     20,60      1,51      0,00      0,00     36,68
19:01:34        all     23,23     10,61      0,00      0,00      0,00     66,16
19:01:35        all      7,11      1,52      1,52      0,00      0,00     89,85
19:01:36        all      9,05      1,51      0,50      2,51      0,00     86,43
19:01:37        all      6,60      1,52      0,51      0,00      0,00     91,37
19:01:38        all     10,50      2,00      2,00      0,00      0,00     85,50
19:01:39        all     33,84     20,20      0,51      0,00      0,00     45,45
19:01:40        all     28,50     14,50      1,00      0,00      0,00     56,00
19:01:41        all      9,55      2,51      1,01      1,51      0,00     85,43
19:01:42        all      9,14      1,52      0,51      0,00      0,00     88,83
19:01:43        all      8,00      1,50      1,00      0,00      0,00     89,50
19:01:44        all     10,50      2,50      0,50      0,00      0,00     86,50
19:01:45        all     10,71      1,53      0,51      0,00      0,00     87,24
19:01:46        all      8,46      1,49      1,00      1,99      0,00     87,06
19:01:47        all      8,50      2,50      0,50      0,00      0,00     88,50
19:01:48        all      7,61      2,03      1,02      0,00      0,00     89,34
19:01:49        all      7,88      1,97      1,48      1,48      0,00     87,19
19:01:50        all      9,60      1,52      0,51      0,00      0,00     88,38
19:01:51        all      7,54      3,02      1,01      2,01      0,00     86,43
19:01:52        all      8,04      1,51      1,51      0,00      0,00     88,94
19:01:53        all      8,59      2,02      0,51      0,00      0,00     88,89
19:01:54        all      7,50      2,00      1,50      0,00      0,00     89,00
19:01:55        all      7,58      1,52      1,01      0,00      0,00     89,90
19:01:56        all      9,50      3,00      1,00      2,00      0,00     84,50
19:01:57        all      8,04      2,01      1,01      0,00      0,00     88,94
19:01:58        all     10,10      1,52      0,51      0,00      0,00     87,88
19:01:59        all      8,54      2,51      0,00      0,00      0,00     88,94
19:02:00        all      7,46      2,49      1,99      0,50      0,00     87,56
19:02:01        all      6,57      1,01      1,01      2,02      0,00     89,39
19:02:02        all      9,09      2,02      0,51      0,00      0,00     88,38
19:02:03        all      8,08      1,52      0,51      0,00      0,00     89,90
19:02:04        all      8,04      1,51      1,01      0,00      0,00     89,45
19:02:05        all      8,08      2,02      0,00      0,00      0,00     89,90
19:02:06        all      9,05      1,51      1,51      2,51      0,00     85,43
19:02:07        all      7,50      2,00      1,50      0,00      0,00     89,00
19:02:08        all      8,54      1,01      1,51      0,00      0,00     88,94
19:02:09        all      9,14      2,03      0,00      0,00      0,00     88,83
19:02:10        all     27,64     11,56      0,50      0,00      0,00     60,30
19:02:11        all     10,00      3,00      1,50      0,50      0,00     85,00
19:02:12        all      7,54      1,51      1,01      0,00      0,00     89,95
19:02:13        all      7,58      1,52      1,01      0,00      0,00     89,90
19:02:14        all      8,04      2,01      0,50      0,00      0,00     89,45
19:02:15        all      7,58      1,52      1,01      0,00      0,00     89,90
19:02:16        all      9,05      2,51      1,01      0,00      0,00     87,44
19:02:17        all      6,06      1,52      1,01      2,02      0,00     89,39
19:02:18        all      8,54      2,01      1,01      0,00      0,00     88,44
19:02:19        all      7,54      1,51      1,01      0,00      0,00     89,95
19:02:20        all      7,50      1,50      2,00      0,00      0,00     89,00
19:02:21        all      7,61      2,54      0,00      0,00      0,00     89,85
19:02:22        all      7,54      1,51      1,51      2,01      0,00     87,44
19:02:23        all      7,50      1,50      0,00      0,00      0,00     91,00
19:02:24        all      8,50      2,00      1,00      0,00      0,00     88,50
19:02:25        all      7,54      2,01      1,01      0,00      0,00     89,45
19:02:26        all      7,11      1,52      0,51      0,00      0,00     90,86
19:02:27        all      7,92      1,98      1,49      2,97      0,00     85,64
19:02:28        all      9,55      1,51      2,01      0,00      0,00     86,93
19:02:29        all     28,79     13,64      0,51      0,00      0,00     57,07
19:02:30        all      7,54      1,51      0,50      0,00      0,00     90,45
19:02:31        all      7,50      2,00      1,50      0,00      0,00     89,00
19:02:32        all     28,86     15,42      2,99      1,99      0,00     50,75
19:02:33        all      4,04      1,52      0,51      0,00      0,00     93,94
19:02:34        all      5,05      1,01      1,01      0,00      0,00     92,93
19:02:35        all     28,64     14,07      1,51      0,00      0,00     55,78
